,team_code,Opponent_code,season,Round_code,Venue_code,Referee_code,Formation_code,Day_code,Result_code,GF,GF_rolling,GA,GA_rolling
3018,36,21,2013,8,0,28,12,5,1,1,0.3333333333333333,3,1.6666666666666667
3019,36,0,2013,9,1,35,12,3,1,1,0.6666666666666666,3,2.3333333333333335
3020,36,35,2013,10,1,27,12,5,0,3,0.6666666666666666,3,2.0
3021,36,14,2013,12,0,21,12,2,1,1,1.6666666666666667,2,3.0
3022,36,10,2013,13,0,19,12,5,2,2,1.6666666666666667,0,2.6666666666666665
3023,36,23,2013,14,1,0,12,5,1,1,2.0,3,1.6666666666666667
3024,36,11,2013,15,0,29,12,2,0,0,1.3333333333333333,0,1.6666666666666667
3025,36,32,2013,16,1,11,12,5,2,2,1.0,0,1.0
3026,36,1,2013,17,0,27,12,5,2,2,1.0,0,1.0
3027,36,24,2013,18,1,25,12,1,2,2,1.3333333333333333,0,0.0
3028,36,29,2013,19,1,21,12,5,2,3,2.0,1,0.0
3029,36,13,2013,20,0,14,17,5,1,0,2.3333333333333335,1,0.3333333333333333
3030,36,30,2013,23,0,6,12,5,1,1,1.6666666666666667,3,0.6666666666666666
3031,36,21,2013,24,1,19,12,5,1,0,1.3333333333333333,2,1.6666666666666667
3032,36,16,2013,21,1,27,12,2,2,2,0.3333333333333333,1,2.0
3033,36,31,2013,25,0,11,12,0,2,2,1.0,1,2.0
3034,36,19,2013,26,1,2,12,6,1,1,1.3333333333333333,2,1.3333333333333333
3035,36,0,2013,27,0,18,16,1,1,1,1.6666666666666667,3,1.3333333333333333
3036,36,12,2013,28,1,24,16,5,1,0,1.3333333333333333,1,2.0
3037,36,35,2013,29,0,27,12,5,1,0,0.6666666666666666,1,2.0
3038,36,33,2013,30,1,35,12,5,2,2,0.3333333333333333,0,1.6666666666666667
3039,36,20,2013,31,0,24,12,6,1,0,0.6666666666666666,2,0.6666666666666666
3762,36,33,2014,0,1,4,12,5,1,0,0.6666666666666666,1,1.0
3763,36,12,2014,11,0,21,12,5,2,3,0.6666666666666666,1,1.0
3764,36,29,2014,22,1,27,12,5,1,1,1.0,3,1.3333333333333333
3765,36,16,2014,32,0,24,8,0,0,2,1.3333333333333333,2,1.6666666666666667
3766,36,19,2014,33,1,6,8,5,2,3,2.0,1,2.0
3767,36,21,2014,34,0,19,12,5,1,1,2.0,2,2.0
3768,36,26,2014,35,1,2,8,6,2,2,2.0,0,1.6666666666666667
3769,36,9,2014,36,0,18,8,5,2,3,2.0,1,1.0
3770,36,20,2014,37,1,24,8,5,2,2,2.0,1,1.0
3771,36,30,2014,1,0,4,16,5,0,2,2.3333333333333335,2,0.6666666666666666
3772,36,1,2014,2,1,15,8,5,0,0,2.3333333333333335,0,1.3333333333333333
3773,36,13,2014,3,0,21,20,5,1,1,1.3333333333333333,2,1.0
3774,36,23,2014,4,1,27,12,5,2,1,1.0,0,1.3333333333333333
3775,36,35,2014,5,0,23,12,1,2,2,0.6666666666666666,1,0.6666666666666666
3776,36,32,2014,6,1,4,8,6,2,3,1.3333333333333333,1,1.0
3777,36,31,2014,7,0,36,8,5,0,1,2.0,1,0.6666666666666666
3778,36,18,2014,8,1,28,14,5,2,2,2.0,0,1.0
3779,36,11,2014,9,0,25,16,4,1,0,2.0,2,0.6666666666666666
3780,36,0,2014,10,1,30,8,6,1,1,1.0,2,1.0
3781,36,35,2014,12,1,15,8,3,0,1,1.0,1,1.3333333333333333
3782,36,32,2014,13,0,27,20,5,0,1,0.6666666666666666,1,1.6666666666666667
3783,36,16,2014,14,1,24,12,6,2,3,1.0,0,1.3333333333333333
3784,36,19,2014,15,0,0,8,5,1,0,1.6666666666666667,2,0.6666666666666666
3785,36,21,2014,16,1,21,8,6,0,1,1.3333333333333333,1,1.0
3786,36,29,2014,17,0,6,16,2,0,0,1.3333333333333333,0,1.0
3787,36,33,2014,18,0,15,16,6,0,2,0.3333333333333333,2,1.0
3788,36,12,2014,19,1,27,8,5,1,1,1.0,3,1.0
3789,36,11,2014,20,1,0,8,2,1,0,1.0,1,1.6666666666666667
3790,36,0,2014,21,0,4,12,5,1,0,1.0,3,2.0
3791,36,31,2014,23,1,19,12,5,2,1,0.3333333333333333,0,2.3333333333333335
3792,36,18,2014,24,0,21,15,5,1,1,0.3333333333333333,2,1.3333333333333333
3793,36,30,2014,25,1,39,8,5,0,1,0.6666666666666666,1,1.6666666666666667
3794,36,20,2014,26,0,2,16,6,1,0,1.0,2,1.0
3795,36,26,2014,27,0,28,17,5,0,0,0.6666666666666666,0,1.6666666666666667
3796,36,9,2014,28,1,15,12,5,2,1,0.3333333333333333,0,1.0
3797,36,1,2014,29,0,19,12,5,1,0,0.3333333333333333,1,0.6666666666666666
3798,36,13,2014,30,1,18,16,5,1,1,0.3333333333333333,2,0.3333333333333333
3799,36,23,2014,31,0,24,12,6,1,0,0.6666666666666666,2,1.0
4522,36,0,2015,0,0,24,16,6,2,2,0.3333333333333333,0,1.6666666666666667
4523,36,18,2015,11,1,2,16,5,1,1,1.0,2,1.3333333333333333
4524,36,6,2015,22,1,15,16,5,1,3,1.0,4,1.3333333333333333
4525,36,19,2015,32,0,18,16,5,2,3,2.0,0,2.0
4526,36,23,2015,33,1,2,12,0,2,2,2.3333333333333335,0,2.0
4527,36,20,2015,34,0,38,10,5,2,2,2.6666666666666665,1,1.3333333333333333
4528,36,24,2015,35,1,27,12,5,0,2,2.3333333333333335,2,0.3333333333333333
4529,36,31,2015,36,0,30,12,5,0,2,2.0,2,1.0
4530,36,12,2015,37,0,21,10,5,2,3,2.0,1,1.6666666666666667
4531,36,11,2015,1,1,15,12,5,2,2,2.3333333333333335,1,1.6666666666666667
4532,36,34,2015,2,0,17,10,5,1,0,2.3333333333333335,2,1.3333333333333333
4533,36,13,2015,3,1,32,10,5,0,1,1.6666666666666667,1,1.3333333333333333
4534,36,33,2015,4,0,2,10,6,1,1,1.0,4,1.3333333333333333
4535,36,35,2015,5,1,24,10,6,0,1,0.6666666666666666,1,2.3333333333333335
4536,36,21,2015,6,0,21,10,5,0,0,1.0,0,2.0
4537,36,30,2015,7,1,0,10,5,0,0,0.6666666666666666,0,1.6666666666666667
4538,36,32,2015,8,0,19,10,6,0,0,0.3333333333333333,0,0.3333333333333333
4539,36,1,2015,9,0,27,14,5,0,1,0.0,1,0.0
4540,36,29,2015,10,1,25,16,0,2,2,0.3333333333333333,1,0.3333333333333333
4541,36,19,2015,12,1,38,18,5,2,2,1.0,0,0.6666666666666666
4542,36,6,2015,13,0,24,12,1,2,3,1.6666666666666667,1,0.6666666666666666
4543,36,23,2015,14,0,30,16,5,1,1,2.3333333333333335,2,0.6666666666666666
4544,36,20,2015,15,1,6,16,5,0,2,2.0,2,1.0
4545,36,1,2015,16,1,15,16,1,2,2,2.0,0,1.6666666666666667
4546,36,29,2015,17,0,21,3,5,1,0,1.6666666666666667,1,1.3333333333333333
4547,36,24,2015,18,0,28,16,5,0,2,1.3333333333333333,2,1.0
4548,36,31,2015,19,1,27,16,5,2,1,1.3333333333333333,0,1.0
4549,36,33,2015,20,1,0,12,2,2,1,1.0,0,1.0
4550,36,13,2015,21,0,2,4,5,2,3,1.3333333333333333,2,0.6666666666666666
4551,36,11,2015,24,0,38,10,5,0,2,1.6666666666666667,2,0.6666666666666666
4552,36,12,2015,25,1,21,16,5,0,2,2.0,2,1.3333333333333333
4553,36,0,2015,26,1,6,4,5,0,3,2.3333333333333335,3,2.0
4554,36,18,2015,27,0,15,16,6,0,2,2.3333333333333335,2,2.3333333333333335
4555,36,34,2015,23,1,27,16,2,2,3,2.3333333333333335,1,2.3333333333333335
4556,36,35,2015,29,0,19,18,5,2,3,2.6666666666666665,0,2.0
4557,36,32,2015,30,1,25,12,5,1,1,2.6666666666666665,4,1.0
4558,36,21,2015,28,1,27,10,1,2,3,2.3333333333333335,2,1.6666666666666667
4559,36,30,2015,31,0,28,10,6,1,1,2.3333333333333335,2,2.0
5282,36,11,2016,0,0,2,16,0,1,1,1.6666666666666667,2,2.6666666666666665
5283,36,6,2016,11,1,6,12,6,2,1,1.6666666666666667,0,2.0
5284,36,20,2016,22,0,0,7,6,1,1,1.0,3,1.3333333333333333
5285,36,34,2016,32,1,24,12,5,1,2,1.0,4,1.6666666666666667
5286,36,35,2016,33,0,21,12,5,1,2,1.3333333333333333,4,2.3333333333333335
5287,36,29,2016,34,1,15,12,6,1,0,1.6666666666666667,3,3.6666666666666665
5288,36,22,2016,35,1,30,16,5,0,1,1.3333333333333333,1,3.6666666666666665
5289,36,12,2016,36,0,24,4,5,2,1,1.0,0,2.6666666666666665
5290,36,31,2016,37,1,38,4,5,2,1,0.6666666666666666,0,1.3333333333333333
5291,36,13,2016,1,0,2,4,6,1,0,1.0,2,0.3333333333333333
5292,36,30,2016,2,1,0,4,5,0,1,0.6666666666666666,1,0.6666666666666666
5293,36,33,2016,3,0,27,4,5,1,2,0.6666666666666666,3,1.0
5294,36,21,2016,4,0,15,4,6,0,1,1.0,1,2.0
5295,36,0,2016,5,1,6,4,5,1,1,1.3333333333333333,5,1.6666666666666667
5296,36,19,2016,6,0,21,10,6,0,2,1.3333333333333333,2,3.0
5297,36,9,2016,7,1,38,4,2,2,1,1.3333333333333333,0,2.6666666666666665
5298,36,16,2016,8,1,19,4,5,2,1,1.3333333333333333,0,2.3333333333333335
5299,36,32,2016,9,0,0,12,0,2,4,1.3333333333333333,1,0.6666666666666666
5300,36,18,2016,10,0,2,12,5,1,0,2.0,1,0.3333333333333333
5301,36,21,2016,12,1,27,16,0,1,0,1.6666666666666667,2,0.6666666666666666
5302,36,12,2016,13,1,30,4,5,2,3,1.3333333333333333,0,1.3333333333333333
5303,36,22,2016,14,0,24,18,5,2,3,1.0,1,1.0
5304,36,20,2016,15,1,18,12,2,1,0,2.0,4,1.0
5305,36,29,2016,16,0,10,18,5,2,3,2.0,1,1.6666666666666667
5306,36,35,2016,17,1,25,12,5,0,2,2.0,2,2.0
5307,36,34,2016,18,0,6,12,5,0,1,1.6666666666666667,1,2.3333333333333335
5308,36,11,2016,19,1,0,16,0,1,1,2.0,2,1.3333333333333333
5309,36,6,2016,20,0,38,17,5,1,2,1.3333333333333333,3,1.6666666666666667
5310,36,18,2016,21,1,39,12,5,1,2,1.3333333333333333,3,2.0
5311,36,16,2016,23,0,28,12,5,1,1,1.6666666666666667,2,2.6666666666666665
5312,36,0,2016,24,0,24,10,2,1,0,1.6666666666666667,3,2.6666666666666665
5313,36,32,2016,25,1,18,17,5,2,1,1.0,0,2.6666666666666665
5314,36,31,2016,26,0,0,12,5,0,2,0.6666666666666666,2,1.6666666666666667
5315,36,13,2016,27,1,39,3,5,0,0,1.0,0,1.6666666666666667
5316,36,30,2016,28,0,20,3,5,0,0,1.0,0,0.6666666666666666
5317,36,33,2016,29,1,2,4,4,2,1,0.6666666666666666,0,0.6666666666666666
5318,36,19,2016,30,1,30,4,6,1,0,0.3333333333333333,4,0.0
5319,36,9,2016,31,0,38,4,6,2,2,0.3333333333333333,1,1.3333333333333333
6042,36,21,2017,0,0,24,12,6,1,0,1.0,4,1.6666666666666667
6043,36,29,2017,11,0,19,12,5,1,2,0.6666666666666666,3,3.0
6044,36,23,2017,22,0,30,12,5,1,0,1.3333333333333333,3,2.6666666666666665
6045,36,15,2017,32,1,18,4,0,2,2,0.6666666666666666,0,3.3333333333333335
6046,36,35,2017,33,0,32,4,5,0,0,1.3333333333333333,0,2.0
6047,36,33,2017,34,1,25,4,5,1,2,0.6666666666666666,3,1.0
6048,36,32,2017,35,1,39,18,5,2,1,1.3333333333333333,0,1.0
6049,36,9,2017,36,0,41,18,5,0,1,1.0,1,1.0
6050,36,8,2017,37,1,24,12,4,1,0,1.3333333333333333,3,1.3333333333333333
6051,36,12,2017,1,0,38,7,5,0,2,0.6666666666666666,2,1.3333333333333333
6052,36,19,2017,2,1,30,4,5,1,1,1.0,4,2.0
6053,36,34,2017,3,0,0,16,6,1,0,1.0,2,3.0
6054,36,18,2017,4,1,24,12,4,0,1,1.0,1,2.6666666666666665
6055,36,13,2017,5,0,25,10,2,1,0,0.6666666666666666,4,2.3333333333333335
6056,36,20,2017,6,0,27,6,6,1,1,0.3333333333333333,2,2.3333333333333335
6057,36,11,2017,7,1,2,4,5,2,1,0.6666666666666666,0,2.3333333333333335
6058,36,0,2017,8,1,15,20,2,0,0,0.6666666666666666,0,2.0
6059,36,30,2017,9,0,10,3,5,2,3,0.6666666666666666,0,0.6666666666666666
6060,36,23,2017,10,1,19,4,5,1,2,1.3333333333333333,3,0.0
6061,36,6,2017,12,0,41,4,1,0,3,1.6666666666666667,3,1.0
6062,36,35,2017,14,1,28,4,1,2,2,2.6666666666666665,1,2.0
6063,36,33,2017,13,0,27,6,3,0,1,2.3333333333333335,1,2.3333333333333335
6064,36,15,2017,15,0,15,6,5,2,4,2.0,1,1.6666666666666667
6065,36,6,2017,16,1,24,6,5,0,1,2.3333333333333335,1,1.0
6066,36,12,2017,17,1,30,4,1,0,1,2.0,1,1.0
6067,36,8,2017,18,0,39,4,5,1,1,2.0,3,1.0
6068,36,34,2017,19,1,10,4,5,2,2,1.0,0,1.6666666666666667
6069,36,19,2017,20,0,41,4,5,1,1,1.3333333333333333,4,1.3333333333333333
6070,36,32,2017,21,0,24,4,5,1,1,1.3333333333333333,4,2.3333333333333335
6071,36,9,2017,23,1,19,4,5,1,0,1.3333333333333333,3,2.6666666666666665
6072,36,29,2017,25,1,15,4,5,2,3,0.6666666666666666,0,3.6666666666666665
6073,36,11,2017,26,0,18,4,6,0,1,1.3333333333333333,1,2.3333333333333335
6074,36,30,2017,27,1,25,4,0,0,1,1.3333333333333333,1,1.3333333333333333
6075,36,0,2017,28,0,19,4,6,1,1,1.6666666666666667,4,0.6666666666666666
6076,36,20,2017,29,1,30,6,6,1,1,1.0,4,2.0
6077,36,18,2017,30,0,5,4,5,2,2,1.0,0,3.0
6078,36,21,2017,24,1,15,4,3,0,0,1.3333333333333333,0,2.6666666666666665
6079,36,13,2017,31,1,10,4,6,2,3,1.0,1,1.3333333333333333
6764,36,19,2018,0,0,2,12,6,1,0,1.6666666666666667,4,0.3333333333333333
6765,36,6,2018,11,1,41,18,5,1,1,1.0,2,1.6666666666666667
6766,36,0,2018,22,0,10,17,5,1,1,1.3333333333333333,3,2.3333333333333335
6767,36,38,2018,32,1,5,12,5,1,0,0.6666666666666666,1,3.0
6768,36,13,2018,33,0,24,10,6,2,3,0.6666666666666666,1,2.0
6769,36,11,2018,34,1,27,16,6,0,0,1.3333333333333333,0,1.6666666666666667
6770,36,21,2018,35,1,25,10,5,2,3,1.0,1,0.6666666666666666
6771,36,8,2018,36,0,18,10,4,1,0,2.0,1,0.6666666666666666
6772,36,33,2018,37,1,24,10,5,1,0,1.0,1,0.6666666666666666
6773,36,18,2018,1,0,25,10,5,0,1,1.0,1,1.0
6774,36,9,2018,2,1,39,10,5,2,4,0.3333333333333333,2,1.0
6775,36,15,2018,3,0,5,10,5,0,1,1.6666666666666667,1,1.3333333333333333
6776,36,20,2018,4,1,0,12,5,1,0,2.0,4,1.3333333333333333
6777,36,23,2018,5,0,32,18,5,2,3,1.6666666666666667,0,2.3333333333333335
6778,36,10,2018,6,1,10,18,1,2,3,1.3333333333333333,1,1.6666666666666667
6779,36,12,2018,7,1,2,18,5,2,3,2.0,2,1.6666666666666667
6780,36,14,2018,8,0,27,18,5,2,2,3.0,0,1.0
6781,36,34,2018,9,1,19,18,5,1,0,2.6666666666666665,2,1.0
6782,36,29,2018,10,0,6,12,3,2,2,1.6666666666666667,1,1.3333333333333333
6783,36,9,2018,12,0,9,18,6,1,0,1.3333333333333333,2,1.0
6784,36,8,2018,13,1,5,18,2,0,2,0.6666666666666666,2,1.6666666666666667
6785,36,0,2018,14,1,15,12,5,2,1,1.3333333333333333,0,1.6666666666666667
6786,36,6,2018,15,0,40,12,5,1,0,1.0,2,1.3333333333333333
6787,36,38,2018,16,0,9,18,1,1,0,1.0,3,1.3333333333333333
6788,36,19,2018,17,1,18,10,0,0,1,0.3333333333333333,1,1.6666666666666667
6789,36,12,2018,18,0,6,10,5,0,1,0.3333333333333333,1,2.0
6790,36,14,2018,19,1,19,10,4,2,3,0.6666666666666666,1,1.6666666666666667
6791,36,20,2018,20,0,41,12,2,1,0,1.6666666666666667,1,1.0
6792,36,23,2018,21,1,5,10,5,2,2,1.3333333333333333,0,1.0
6793,36,10,2018,23,0,10,10,5,1,0,1.6666666666666667,2,0.6666666666666666
6794,36,15,2018,24,1,15,10,5,2,4,0.6666666666666666,3,1.0
6795,36,13,2018,25,1,32,18,5,1,0,2.0,2,1.6666666666666667
6796,36,11,2018,26,0,5,12,0,1,0,1.3333333333333333,2,2.3333333333333335
6797,36,21,2018,27,0,10,10,5,1,1,1.3333333333333333,2,2.3333333333333335
6798,36,18,2018,28,1,20,10,5,0,2,0.3333333333333333,2,2.0
6799,36,33,2018,29,0,2,10,5,2,1,1.0,0,2.0
6800,36,29,2018,30,1,41,10,5,2,3,1.3333333333333333,0,1.3333333333333333
6801,36,34,2018,31,0,5,10,6,2,4,2.0,1,0.6666666666666666
7524,36,20,2019,0,1,27,12,5,1,0,2.6666666666666665,5,0.3333333333333333
7525,36,8,2019,11,0,2,10,5,0,1,2.3333333333333335,1,2.0
7526,36,34,2019,22,0,5,12,5,2,3,1.6666666666666667,1,2.3333333333333335
7527,36,24,2019,32,1,32,10,5,2,2,1.3333333333333333,0,2.3333333333333335
7528,36,1,2019,33,0,27,10,0,0,0,2.0,0,0.6666666666666666
7529,36,21,2019,34,1,2,10,6,2,2,1.6666666666666667,0,0.3333333333333333
7530,36,6,2019,35,0,41,10,5,0,2,1.3333333333333333,2,0.0
7531,36,12,2019,36,1,25,10,5,1,1,1.3333333333333333,2,0.6666666666666666
7532,36,13,2019,37,0,32,10,5,1,0,1.6666666666666667,2,1.3333333333333333
7533,36,28,2019,1,1,9,10,5,0,1,1.0,1,2.0
7534,36,23,2019,2,1,41,10,5,1,2,0.6666666666666666,3,1.6666666666666667
7535,36,9,2019,3,0,18,17,5,1,0,1.0,3,2.0
7536,36,33,2019,4,1,25,17,5,1,2,1.0,3,2.3333333333333335
7537,36,11,2019,5,0,15,17,5,2,1,1.3333333333333333,0,3.0
7538,36,38,2019,6,0,0,17,2,1,0,1.0,2,2.0
7539,36,0,2019,7,1,27,17,0,1,1,1.0,3,1.6666666666666667
7540,36,29,2019,8,0,24,18,5,2,1,0.6666666666666666,0,1.6666666666666667
7541,36,12,2019,10,0,0,18,3,1,1,0.6666666666666666,2,1.6666666666666667
7542,36,18,2019,12,1,9,12,5,1,1,1.0,2,1.6666666666666667
7543,36,6,2019,13,1,10,17,2,2,4,1.0,0,1.3333333333333333
7544,36,28,2019,14,0,25,4,4,1,0,2.0,1,1.3333333333333333
7545,36,13,2019,15,1,0,17,5,0,1,1.6666666666666667,1,1.0
7546,36,18,2019,16,0,9,20,2,1,1,1.6666666666666667,4,0.6666666666666666
7547,36,19,2019,9,1,15,21,2,1,0,0.6666666666666666,2,2.0
7548,36,8,2019,17,1,25,10,5,0,3,0.6666666666666666,3,2.3333333333333335
7549,36,20,2019,18,0,18,20,2,1,0,1.3333333333333333,2,3.0
7550,36,19,2019,19,0,15,12,0,1,2,1.0,3,2.3333333333333335
7551,36,29,2019,20,1,2,18,5,2,3,1.6666666666666667,1,2.6666666666666665
7552,36,0,2019,21,0,24,18,5,1,0,1.6666666666666667,1,2.0
7553,36,38,2019,23,1,2,12,5,1,0,1.6666666666666667,2,1.6666666666666667
7554,36,33,2019,24,0,6,12,1,1,0,1.0,2,1.3333333333333333
7555,36,11,2019,25,1,24,12,2,2,3,0.0,2,1.6666666666666667
7556,36,23,2019,26,0,6,12,6,0,2,1.0,2,2.0
7557,36,9,2019,27,1,25,12,2,1,0,1.6666666666666667,1,2.0
7558,36,24,2019,28,0,18,12,5,2,4,1.6666666666666667,0,1.6666666666666667
7559,36,34,2019,29,1,24,12,4,2,3,2.0,1,1.0
7560,36,21,2019,30,0,32,12,2,0,1,2.3333333333333335,1,0.6666666666666666
7561,36,1,2019,31,1,25,12,6,0,1,2.6666666666666665,1,0.6666666666666666
8284,36,23,2020,0,1,41,12,5,1,0,1.6666666666666667,2,1.0
8285,36,0,2020,11,0,25,21,5,1,1,0.6666666666666666,2,1.3333333333333333
8286,36,38,2020,22,1,24,21,6,2,4,0.6666666666666666,0,1.6666666666666667
8287,36,18,2020,32,0,1,21,6,2,3,1.6666666666666667,0,1.3333333333333333
8288,36,33,2020,33,0,32,21,6,0,3,2.6666666666666665,3,0.6666666666666666
8289,36,20,2020,34,1,2,21,5,0,1,3.3333333333333335,1,1.0
8290,36,19,2020,35,0,18,21,5,1,1,2.3333333333333335,2,1.3333333333333333
8291,36,14,2020,36,1,37,4,5,2,1,1.6666666666666667,0,2.0
8292,36,28,2020,37,0,24,4,6,2,1,1.0,0,1.0
8293,36,1,2020,1,1,33,4,0,2,2,1.0,1,0.6666666666666666
8294,36,21,2020,2,1,0,4,5,1,1,1.3333333333333333,3,0.3333333333333333
8295,36,17,2020,3,0,25,12,4,2,2,1.3333333333333333,1,1.3333333333333333
8296,36,12,2020,4,1,9,12,2,0,1,1.6666666666666667,1,1.6666666666666667
8297,36,11,2020,5,0,5,12,0,1,0,1.3333333333333333,3,1.6666666666666667
8298,36,8,2020,6,1,40,3,6,0,2,1.0,2,1.6666666666666667
8299,36,29,2020,7,0,1,10,1,0,0,1.0,0,2.0
8300,36,13,2020,8,0,18,12,4,2,1,0.6666666666666666,0,1.6666666666666667
8301,36,9,2020,10,1,5,12,5,2,1,1.0,0,0.6666666666666666
8302,36,35,2020,9,1,10,12,1,2,2,0.6666666666666666,1,0.0
8303,36,12,2020,12,0,41,12,1,2,3,1.3333333333333333,2,0.3333333333333333
8304,36,19,2020,13,1,15,12,6,1,1,2.0,3,1.0
8305,36,1,2020,14,0,1,12,2,2,3,2.0,1,2.0
8306,36,14,2020,15,0,27,12,5,0,0,2.3333333333333335,0,2.0
8307,36,28,2020,16,1,40,4,0,2,3,1.3333333333333333,0,1.3333333333333333
8308,36,33,2020,17,1,6,12,6,2,2,2.0,1,0.3333333333333333
8309,36,20,2020,18,0,25,4,5,1,1,1.6666666666666667,2,0.3333333333333333
8310,36,17,2020,19,1,27,12,0,2,2,2.0,0,1.0
8311,36,21,2020,20,0,24,0,6,1,0,1.6666666666666667,1,1.0
8312,36,0,2020,21,1,15,12,6,0,3,1.0,3,1.0
8313,36,38,2020,23,0,25,12,0,2,3,1.6666666666666667,2,1.3333333333333333
8314,36,18,2020,24,1,27,3,6,2,3,2.0,2,2.0
8315,36,23,2020,25,0,18,3,5,1,2,3.0,3,2.3333333333333335
8316,36,11,2020,26,1,5,3,5,1,0,2.6666666666666665,1,2.3333333333333335
8317,36,9,2020,27,0,2,12,0,2,2,1.6666666666666667,1,2.0
8318,36,13,2020,28,1,41,12,6,1,0,1.3333333333333333,1,1.6666666666666667
8319,36,8,2020,29,0,0,12,5,0,1,0.6666666666666666,1,1.0
8320,36,35,2020,30,0,25,12,2,2,3,1.0,1,1.0
8321,36,29,2020,31,1,24,12,6,2,3,1.3333333333333333,0,1.0
9044,36,23,2021,0,0,24,12,6,2,4,2.3333333333333335,2,0.6666666666666666
9045,36,18,2021,11,1,25,12,0,2,4,3.3333333333333335,1,1.0
9046,36,12,2021,22,1,41,12,5,0,2,3.6666666666666665,2,1.0
9047,36,29,2021,32,0,9,12,5,0,0,3.3333333333333335,0,1.6666666666666667
9048,36,21,2021,33,1,24,18,6,1,1,2.0,2,1.0
9049,36,17,2021,34,0,18,12,5,2,2,1.0,1,1.3333333333333333
9050,36,7,2021,35,1,33,12,6,1,1,1.0,2,1.0
9051,36,13,2021,36,0,41,12,6,2,1,1.3333333333333333,0,1.6666666666666667
9052,36,33,2021,37,1,32,12,6,2,1,1.3333333333333333,0,1.0
9053,36,1,2021,1,0,5,12,6,2,4,1.0,1,0.6666666666666666
9054,36,19,2021,2,1,6,12,6,2,3,2.0,2,0.3333333333333333
9055,36,38,2021,3,0,27,12,5,1,0,2.6666666666666665,1,1.0
9056,36,20,2021,4,0,25,12,6,1,1,2.3333333333333335,2,1.3333333333333333
9057,36,8,2021,5,1,5,12,2,0,1,1.3333333333333333,1,1.6666666666666667
9058,36,11,2021,6,1,0,4,5,2,3,0.6666666666666666,2,1.3333333333333333
9059,36,9,2021,7,0,10,12,6,0,0,1.6666666666666667,0,1.6666666666666667
9060,36,0,2021,8,0,2,12,2,1,0,1.3333333333333333,2,1.0
9061,36,29,2021,10,1,18,12,6,1,2,1.0,3,1.3333333333333333
9062,36,34,2021,12,0,8,12,1,2,4,0.6666666666666666,1,1.6666666666666667
9063,36,12,2021,13,0,8,12,5,2,3,2.0,2,2.0
9064,36,24,2021,9,1,40,12,2,2,2,3.0,0,2.0
9065,36,17,2021,14,1,27,12,6,1,2,3.0,3,1.0
9066,36,21,2021,15,0,15,12,5,1,0,2.3333333333333335,1,1.6666666666666667
9067,36,34,2021,16,1,24,12,1,2,1,1.3333333333333333,0,1.3333333333333333
9068,36,18,2021,17,0,25,12,6,0,2,1.0,2,1.3333333333333333
9069,36,23,2021,18,1,5,12,5,0,1,1.0,1,1.0
9070,36,38,2021,19,1,2,4,6,2,1,1.3333333333333333,0,1.0
9071,36,19,2021,20,0,15,18,5,1,0,1.3333333333333333,1,1.0
9072,36,1,2021,21,1,12,12,6,2,2,0.6666666666666666,1,0.6666666666666666
9073,36,33,2021,23,0,2,4,6,1,1,1.0,3,0.6666666666666666
9074,36,13,2021,24,1,25,12,6,2,2,1.0,1,1.6666666666666667
9075,36,7,2021,25,0,24,12,6,1,0,1.6666666666666667,2,1.6666666666666667
9076,36,9,2021,26,1,32,12,6,0,1,1.0,1,2.0
9077,36,11,2021,27,0,25,4,6,1,0,1.0,1,1.3333333333333333
9078,36,0,2021,28,1,27,12,6,1,1,0.3333333333333333,2,1.3333333333333333
9079,36,24,2021,29,0,37,12,6,2,4,0.6666666666666666,0,1.3333333333333333
9080,36,20,2021,30,1,2,12,6,0,2,1.6666666666666667,2,1.0
9081,36,8,2021,31,0,18,12,6,1,1,2.3333333333333335,3,1.3333333333333333
9804,36,20,2022,0,1,25,12,6,1,0,2.3333333333333335,2,1.6666666666666667
9805,36,25,2022,11,0,37,16,6,1,0,1.0,1,2.3333333333333335
9806,36,8,2022,22,1,2,12,6,1,0,0.3333333333333333,2,2.0
9807,36,1,2022,32,0,9,7,6,2,1,0.0,0,1.6666666666666667
9808,36,33,2022,33,1,33,12,2,0,1,0.3333333333333333,1,1.0
9809,36,11,2022,34,0,1,3,5,1,1,0.6666666666666666,2,1.0
9810,36,13,2022,36,0,25,12,6,1,0,1.0,1,1.0
9811,36,38,2022,37,1,32,12,5,2,2,0.6666666666666666,0,1.3333333333333333
9812,36,14,2022,1,1,5,12,6,2,3,1.0,1,1.0
9813,36,29,2022,2,0,33,4,6,0,1,1.6666666666666667,1,0.6666666666666666
9814,36,19,2022,3,0,41,18,2,1,0,2.0,1,0.6666666666666666
9815,36,6,2022,4,1,9,12,0,2,2,1.3333333333333333,0,1.0
9816,36,21,2022,5,0,5,12,6,1,0,1.0,1,0.6666666666666666
9817,36,12,2022,6,1,32,12,6,1,1,0.6666666666666666,2,0.6666666666666666
9818,36,18,2022,7,1,12,12,5,1,0,1.0,2,1.0
9819,36,0,2022,8,0,25,12,0,1,1,0.3333333333333333,3,1.6666666666666667
9820,36,7,2022,9,1,8,4,4,1,0,0.6666666666666666,2,2.3333333333333335
9821,36,17,2022,10,0,9,16,2,0,2,0.3333333333333333,2,2.3333333333333335
9822,36,38,2022,12,0,40,16,5,1,0,1.0,1,2.3333333333333335
